lang,sentence_id,token_idx,token_str,expert_id
eng_Latn,38,7,-,24
eng_Latn,38,8,free,63
eng_Latn,39,0,Or,60
eng_Latn,39,1,Ġa,35
eng_Latn,39,2,Ġpolitical,35
eng_Latn,39,3,Ġevent,48
eng_Latn,40,0,Let,60
eng_Latn,40,1,Ġus,22
eng_Latn,40,2,Ġslide,16
eng_Latn,40,3,Ġinto,20
eng_Latn,40,4,Ġyour,41
eng_Latn,40,5,ĠDM,34
eng_Latn,40,6,s,34
eng_Latn,41,0,By,60
eng_Latn,41,1,ĠAri,27
eng_Latn,41,2,ana,49
eng_Latn,41,3,ĠMarsh,49
eng_Latn,42,0,Try,60
eng_Latn,42,1,Ġto,31
eng_Latn,42,2,Ġpick,53
eng_Latn,42,3,Ġa,8
eng_Latn,42,4,Ġfav,19
eng_Latn,42,5,ĠâĢĶ,42
eng_Latn,42,6,Ġwe,18
eng_Latn,42,7,Ġknow,16
eng_Latn,42,8,Ġwe,18
eng_Latn,42,9,Ġcan,0
eng_Latn,42,10,âĢĻ,9
eng_Latn,42,11,t,0
eng_Latn,43,0,The,60
eng_Latn,43,1,Ġstart,57
eng_Latn,43,2,Ġof,37
eng_Latn,43,3,Ġthe,37
eng_Latn,43,4,Ġshow,15
eng_Latn,43,5,Ġwas,56
eng_Latn,43,6,Ġunlike,54
eng_Latn,43,7,Ġany,37
eng_Latn,43,8,Ġother,37
eng_Latn,44,0,By,60
eng_Latn,44,1,ĠAl,61
eng_Latn,44,2,ison,22
eng_Latn,44,3,ĠS,26
eng_Latn,45,0,Please,60
eng_Latn,45,1,Ġdon,9
eng_Latn,45,2,âĢĻ,9
eng_Latn,45,3,t,31
eng_Latn,45,4,Ġcall,53
eng_Latn,45,5,Ġme,51
eng_Latn,45,6,ĠParis,49
eng_Latn,45,7,ian,34
eng_Latn,46,0,Want,60
eng_Latn,46,1,Ġmore,34
eng_Latn,46,2,Ġfrom,22
eng_Latn,46,3,ĠTeen,22
eng_Latn,46,4,ĠV,47
eng_Latn,46,5,ogue,34
eng_Latn,47,0,In,60
eng_Latn,47,1,Ġa,35
eng_Latn,47,2,Ġstrange,35
eng_Latn,47,3,Ġway,2
eng_Latn,47,4,",",45
eng_Latn,47,5,ĠI,50
eng_Latn,47,6,Ġfelt,56
eng_Latn,47,7,Ġa,38
eng_Latn,47,8,Ġdeep,59
eng_Latn,47,9,Ġkins,19
eng_Latn,47,10,hip,48
eng_Latn,47,11,Ġwith,20
eng_Latn,47,12,Ġher,34
eng_Latn,48,0,What,60
eng_Latn,48,1,Ġcould,17
eng_Latn,48,2,Ġpossibly,17
eng_Latn,48,3,Ġtop,20
eng_Latn,48,4,Ġthat,51
eng_Latn,49,0,At,60
eng_Latn,49,1,Ġthe,37
eng_Latn,49,2,Ġmoment,45
eng_Latn,49,3,",",45
eng_Latn,49,4,Ġjust,45
eng_Latn,49,5,Ġ36,52
eng_Latn,49,6,Ġstates,18
eng_Latn,49,7,Ġallow,14
eng_Latn,49,8,Ġgay,3
eng_Latn,49,9,Ġmarriage,63
eng_Latn,50,0,La,60
eng_Latn,50,1,La,60
eng_Latn,50,2,ĠZ,61
eng_Latn,50,3,ann,39
eng_Latn,50,4,ell,7
eng_Latn,50,5,:,11
eng_Latn,50,6,ĠIt,35
eng_Latn,50,7,Ġhas,48
eng_Latn,50,8,Ġbeen,56
eng_Latn,50,9,Ġlike,54
eng_Latn,50,10,Ġa,35
eng_Latn,50,11,Ġslow,35
eng_Latn,50,12,Ġslope,51
eng_Latn,51,0,Why,60
eng_Latn,51,1,Ġthe,22
eng_Latn,51,2,Ġvoters,18
eng_Latn,51,3,âĢĻ,55
eng_Latn,51,4,Ġqueer,46
eng_Latn,51,5,Ġeye,57
eng_Latn,51,6,Ġfor,55
eng_Latn,51,7,Ġthe,3
eng_Latn,51,8,Ġstraight,57
eng_Latn,51,9,Ġguy,15
eng_Latn,52,0,âĢĻ,60
eng_Latn,52,1,ĠI,50
eng_Latn,52,2,Ġhear,16
eng_Latn,52,3,Ġthat,34
eng_Latn,52,4,Ġconversation,34
eng_Latn,52,5,Ġall,57
eng_Latn,52,6,Ġthe,4
eng_Latn,52,7,Ġtime,51
eng_Latn,53,0,Fortunately,60
eng_Latn,53,1,",",45
eng_Latn,53,2,Ġthe,38
eng_Latn,53,3,ĠU,47
eng_Latn,54,0,On,60
eng_Latn,54,1,ĠWednesday,49
eng_Latn,54,2,",",14
eng_Latn,54,3,ĠS,26
eng_Latn,54,4,ens,19
eng_Latn,55,0,"""",60
eng_Latn,55,1,I,4
eng_Latn,55,2,'ve,18
eng_Latn,55,3,Ġbeen,56
eng_Latn,55,4,Ġin,53
eng_Latn,55,5,ĠCongress,49
eng_Latn,55,6,Ġfor,53
eng_Latn,55,7,Ġsix,52
eng_Latn,55,8,Ġyears,49
eng_Latn,56,0,Search,60
eng_Latn,56,1,ing,22
eng_Latn,56,2,Ġfor,22
eng_Latn,56,3,Ġsmart,46
eng_Latn,56,4,",",56
eng_Latn,56,5,Ġsafe,43
eng_Latn,56,6,Ġnews,63
eng_Latn,56,7,Ġyou,35
eng_Latn,56,8,Ġcan,18
eng_Latn,56,9,ĠTR,61
eng_Latn,56,10,UST,63
eng_Latn,57,0,Data,60
eng_Latn,57,1,Ġanalysis,63
eng_Latn,57,2,Ġbegan,63
eng_Latn,57,3,Ġin,53
eng_Latn,57,4,ĠDecember,37
eng_Latn,57,5,Ġ2018,63
eng_Latn,58,0,6,60
eng_Latn,58,1,Ġminutes,57
eng_Latn,58,2,Ġof,25
eng_Latn,58,3,Ġspeaking,25
eng_Latn,58,4,Ġtime,63
eng_Latn,58,5,;,42
eng_Latn,58,6,ĠHarris,49
eng_Latn,58,7,",",5
eng_Latn,58,8,Ġwith,1
eng_Latn,58,9,Ġ11,52
eng_Latn,59,0,G,60
eng_Latn,59,1,ill,49
eng_Latn,59,2,ibr,61
eng_Latn,59,3,and,49
eng_Latn,59,4,âĢĻ,9
eng_Latn,59,5,s,14
eng_Latn,59,6,Ġrivals,18
eng_Latn,60,0,Updated,60
eng_Latn,60,1,Ġon,37
eng_Latn,60,2,ĠMay,37
eng_Latn,60,3,Ġ27,52
eng_Latn,60,4,Ġat,22
eng_Latn,60,5,Ġ9,52
eng_Latn,60,6,:,13
eng_Latn,60,7,30,52
eng_Latn,60,8,Ġa,52
eng_Latn,61,0,',60
eng_Latn,61,1,ĠAnd,22
eng_Latn,61,2,ĠI,50
eng_Latn,61,3,Ġwas,56
eng_Latn,61,4,Ġlike,51
eng_Latn,61,5,",",42
eng_Latn,61,6,Ġ',42
eng_Latn,61,7,It,35
eng_Latn,61,8,Ġdoesn,9
eng_Latn,61,9,'t,17
eng_Latn,61,10,Ġmatter,4
eng_Latn,62,0,"""",60
eng_Latn,62,1,ĠAm,27
eng_Latn,62,2,en,34
eng_Latn,62,3,Ġfellow,55
eng_Latn,62,4,ĠHarry,40
eng_Latn,62,5,Ġfans,51
eng_Latn,62,6,",",51
eng_Latn,62,7,Ġamen,51
eng_Latn,63,0,T,60
eng_Latn,63,1,ik,47
eng_Latn,63,2,Tok,28
eng_Latn,63,3,Ġhas,18
eng_Latn,63,4,Ġcome,16
eng_Latn,63,5,Ġa,41
eng_Latn,63,6,Ġlong,57
eng_Latn,63,7,Ġway,57
eng_Latn,63,8,Ġfrom,28
eng_Latn,63,9,Ġits,28
eng_Latn,63,10,ĠMus,19
eng_Latn,63,11,ical,22
eng_Latn,64,0,Harry,60
eng_Latn,64,1,ĠSty,19
eng_Latn,64,2,les,49
eng_Latn,64,3,Ġhas,18
eng_Latn,64,4,Ġbecome,56
eng_Latn,64,5,Ġa,35
eng_Latn,64,6,Ġbit,56
eng_Latn,64,7,Ġof,35
eng_Latn,64,8,Ġa,35
eng_Latn,64,9,Ġfashion,35
eng_Latn,64,10,Ġicon,63
eng_Latn,65,0,50,60
eng_Latn,65,1,h,47
eng_Latn,65,2,rs,52
eng_Latn,65,3,Ġon,53
eng_Latn,65,4,ĠFriday,37
eng_Latn,65,5,",",37
eng_Latn,65,6,Ġ14,52
eng_Latn,65,7,ĠFebruary,37
eng_Latn,65,8,",""",14
eng_Latn,65,9,Ġthe,14
eng_Latn,65,10,Ġpolice,50
eng_Latn,65,11,Ġtold,14
eng_Latn,65,12,ĠE,27
eng_Latn,66,0,20,60
eng_Latn,66,1,",",1
eng_Latn,66,2,Ġemb,19
eng_Latn,66,3,odies,32
eng_Latn,66,4,Ġthat,38
eng_Latn,66,5,Ġnarrative,46
eng_Latn,67,0,What,60
eng_Latn,67,1,Ġa,35
eng_Latn,67,2,Ġgift,17
eng_Latn,68,0,"""",60
eng_Latn,68,1,Ġ(,24
eng_Latn,68,2,Maybe,2
eng_Latn,68,3,Ġhe,18
eng_Latn,68,4,'s,56
eng_Latn,68,5,Ġbeen,56
eng_Latn,68,6,Ġwatching,37
eng_Latn,68,7,ĠThe,22
eng_Latn,68,8,ĠMag,19
eng_Latn,68,9,icians,49
eng_Latn,69,0,Good,60
eng_Latn,69,1,ĠMorning,22
eng_Latn,69,2,ĠAmerica,49
eng_Latn,69,3,Ġreported,16
eng_Latn,69,4,Ġthe,38
eng_Latn,69,5,Ġnews,16
eng_Latn,69,6,Ġon,53
eng_Latn,69,7,ĠDec,19
eng_Latn,70,0,And,60
eng_Latn,70,1,Ġper,19
eng_Latn,70,2,Ġusual,51
eng_Latn,70,3,",",45
eng_Latn,70,4,Ġour,41
eng_Latn,70,5,Ġfavorite,35
eng_Latn,70,6,Ġboys,15
eng_Latn,70,7,Ġcame,16
eng_Latn,70,8,Ġto,20
eng_Latn,70,9,Ġsl,61
eng_Latn,70,10,ay,34
eng_Latn,71,0,B,60
eng_Latn,71,1,TS,13
eng_Latn,71,2,Ġwill,18
eng_Latn,71,3,Ġperform,16
eng_Latn,71,4,Ġat,3
eng_Latn,71,5,Ġthe,3
eng_Latn,71,6,ĠL,61
eng_Latn,72,0,Hold,60
eng_Latn,72,1,Ġon,34
eng_Latn,72,2,Ġto,53
eng_Latn,72,3,Ġyour,59
eng_Latn,72,4,Ġseat,51
eng_Latn,72,5,Ġ(,24
eng_Latn,72,6,or,62
eng_Latn,72,7,Ġshall,57
eng_Latn,72,8,ĠI,18
eng_Latn,72,9,Ġsay,59
eng_Latn,72,10,Ġs,47
eng_Latn,72,11,illa,8
eng_Latn,73,0,By,60
eng_Latn,73,1,ĠMar,37
eng_Latn,73,2,issa,22
eng_Latn,73,3,ĠG,26
eng_Latn,74,0,Or,60
eng_Latn,74,1,ders,6
eng_Latn,74,2,Ġare,56
eng_Latn,74,3,Ġshipped,63
eng_Latn,74,4,Ġfrom,43
eng_Latn,74,5,ĠItaly,63
eng_Latn,75,0,By,60
eng_Latn,75,1,ĠJulia,22
eng_Latn,75,2,ĠRub,26
eng_Latn,75,3,in,26
eng_Latn,76,0,From,60
eng_Latn,76,1,ĠChina,40
eng_Latn,76,2,Ġto,5
eng_Latn,76,3,ĠNYC,49
eng_Latn,76,4,Ġto,5
eng_Latn,76,5,Ġthe,3
eng_Latn,76,6,Ġrest,57
eng_Latn,76,7,Ġof,53
eng_Latn,76,8,Ġthe,37
eng_Latn,76,9,Ġworld,63
eng_Latn,77,0,By,60
eng_Latn,77,1,ĠJennifer,22
eng_Latn,77,2,ĠG,26
eng_Latn,77,3,erson,49
eng_Latn,77,4,ĠU,26
eng_Latn,77,5,ff,26
eng_Latn,77,6,al,26
eng_Latn,77,7,ussy,49
eng_Latn,78,0,I,60
eng_Latn,78,1,Ġdon,9
eng_Latn,78,2,âĢĻ,9
eng_Latn,78,3,t,31
eng_Latn,78,4,Ġknow,51
eng_Latn,78,5,Ġhow,54
eng_Latn,78,6,Ġto,18
eng_Latn,78,7,Ġsay,4
eng_Latn,78,8,Ġz,61
eng_Latn,78,9,yg,47
eng_Latn,78,10,ote,34
eng_Latn,78,11,Ġin,53
eng_Latn,78,12,ĠSpanish,34
eng_Latn,79,0,All,60
eng_Latn,79,1,Ġwe,18
eng_Latn,79,2,Ġhave,4
eng_Latn,79,3,Ġto,18
eng_Latn,79,4,Ġdo,34
eng_Latn,79,5,Ġis,31
eng_Latn,79,6,Ġwield,20
eng_Latn,79,7,Ġit,16
eng_Latn,80,0,âĢĿ,60
eng_Latn,80,1,ĠHarry,50
eng_Latn,80,2,Ġasserts,16
eng_Latn,81,0,Is,60
eng_Latn,81,1,Ġit,56
eng_Latn,81,2,Ġa,35
eng_Latn,81,3,ĠBritish,35
eng_Latn,81,4,Ġthing,51
eng_Latn,82,0,Currently,60
eng_Latn,82,1,Ġpolling,16
eng_Latn,82,2,Ġat,53
eng_Latn,82,3,Ġ3,52
eng_Latn,82,4,%,63
eng_Latn,82,5,Ġnationally,63
eng_Latn,82,6,Ġwith,14
eng_Latn,82,7,Ġover,1
eng_Latn,82,8,Ġ$,1
eng_Latn,82,9,1,52
eng_Latn,83,0,Who,60
eng_Latn,83,1,âĢĻ,9
eng_Latn,83,2,ll,17
eng_Latn,83,3,Ġbe,21
eng_Latn,83,4,Ġthere,51
eng_Latn,84,0,The,60
eng_Latn,84,1,Ġnext,52
eng_Latn,84,2,ĠDemocratic,14
eng_Latn,84,3,Ġdebate,49
eng_Latn,84,4,Ġis,56
eng_Latn,84,5,Ġcoming,49
eng_Latn,84,6,Ġup,49
eng_Latn,85,0,The,60
eng_Latn,85,1,Ġthird,52
eng_Latn,85,2,Ġ2020,52
eng_Latn,85,3,ĠDemocratic,14
eng_Latn,85,4,Ġdebate,49
eng_Latn,85,5,Ġis,56
eng_Latn,85,6,Ġalmost,56
eng_Latn,85,7,Ġhere,49
eng_Latn,86,0,Who,60
eng_Latn,86,1,âĢĻ,9
eng_Latn,86,2,s,22
eng_Latn,86,3,Ġofficially,18
eng_Latn,86,4,Ġin,53
eng_Latn,86,5,Ġthe,3
eng_Latn,86,6,Ġdebates,34
eng_Latn,87,0,âĢľ,60
eng_Latn,87,1,I,4
eng_Latn,87,2,âĢĻ,9
eng_Latn,87,3,m,56
eng_Latn,87,4,Ġa,35
eng_Latn,87,5,Ġbig,35
eng_Latn,87,6,ĠWarren,40
eng_Latn,87,7,Ġfan,51
eng_Latn,88,0,P,60
eng_Latn,88,1,ink,40
eng_Latn,88,2,Ġis,56
eng_Latn,88,3,Ġhaving,30
eng_Latn,88,4,Ġa,30
eng_Latn,88,5,Ġmajor,35
eng_Latn,88,6,Ġmoment,63
eng_Latn,89,0,Where,60
eng_Latn,89,1,Ġdid,54
eng_Latn,89,2,Ġthey,18
eng_Latn,89,3,Ġget,20
eng_Latn,89,4,Ġtheir,41
eng_Latn,89,5,Ġprops,51
eng_Latn,89,6,Ġ(,24
eng_Latn,89,7,i,39
eng_Latn,90,0,The,60
eng_Latn,90,1,ĠBest,22
eng_Latn,90,2,ĠShow,17
eng_Latn,90,3,ĠMom,50
eng_Latn,90,4,ents,22
eng_Latn,90,5,Ġfrom,37
eng_Latn,90,6,ĠNY,49
eng_Latn,90,7,FW,37
eng_Latn,90,8,Ġ2019,63
eng_Latn,90,9,Ċ,9
eng_Latn,90,10,Hello,22
eng_Latn,90,11,",",22
eng_Latn,90,12,Ġhi,51
eng_Latn,91,0,"""",60
eng_Latn,91,1,L,61
eng_Latn,91,2,ots,57
eng_Latn,91,3,Ġof,41
eng_Latn,91,4,Ġlove,34
eng_Latn,92,0,),60
eng_Latn,92,1,Ġto,18
eng_Latn,92,2,Ġcaring,16
eng_Latn,92,3,Ġfor,30
eng_Latn,92,4,Ġyour,30
eng_Latn,92,5,Ġnewly,30
eng_Latn,92,6,Ġl,61
eng_Latn,92,7,usc,19
eng_Latn,92,8,ious,8
eng_Latn,92,9,Ġlas,19
eng_Latn,92,10,hes,16
eng_Latn,93,0,My,60
eng_Latn,93,1,Ġeyel,61
eng_Latn,93,2,ashes,21
eng_Latn,93,3,Ġare,56
eng_Latn,93,4,Ġstubborn,51
eng_Latn,93,5,Ġand,56
eng_Latn,93,6,Ġstick,46
eng_Latn,93,7,Ġstraight,21
eng_Latn,94,0,Call,60
eng_Latn,94,1,Ġfor,22
eng_Latn,94,2,ĠEnt,19
eng_Latn,94,3,ries,63
eng_Latn,94,4,Ġnow,48
eng_Latn,94,5,Ġopen,63
